year,discipline
1992,Economics
1992,Physics
1992,Physics
1992,Biology
1992,Physics
1992,ComputerScience
1992,Biology
1992,ComputerScience
1992,Physics
1992,Medicine
1992,PolScience
1992,PolScience
1992,Physics
1992,Biology
1992,Biology
1992,Medicine
1992,Medicine
1992,Medicine
1992,PolScience
1992,Medicine
1992,Physics
1992,ComputerScience
1992,Economics
1992,Medicine
1992,Economics
1992,Biology
1992,Medicine
1992,Biology
1992,Biology
1992,Physics
1992,Medicine
1992,Economics
1992,Physics
1992,Medicine
1992,Biology
1992,Physics
1992,Physics
1992,Physics
1992,ComputerScience
1992,Economics
1992,Medicine
1992,Physics
1992,Medicine
1992,ComputerScience
1992,Physics
1992,ComputerScience
1992,Economics
1992,ComputerScience
1992,Economics
1992,Economics
1992,Physics
1992,Physics
1992,Physics
1992,Medicine
1992,Medicine
1992,Biology
1992,ComputerScience
1992,Medicine
1992,Economics
1992,Medicine
1992,PolScience
1992,Medicine
1992,Medicine
1992,PolScience
1992,Economics
1992,Medicine
1992,Physics
1992,Medicine
1992,ComputerScience
1992,ComputerScience
1992,PolScience
1992,ComputerScience
1992,PolScience
1992,Physics
1992,PolScience
1992,Medicine
1992,Medicine
1992,Medicine
1992,Economics
1992,PolScience
1992,Economics
1992,Medicine
1992,Medicine
1992,Physics
1992,Medicine
1992,Physics
1992,Physics
1992,Physics
1992,PolScience
1992,Biology
1992,Medicine
1992,Medicine
1992,Medicine
1992,PolScience
1992,Physics
1992,ComputerScience
1992,PolScience
1992,PolScience
1992,PolScience
1992,Physics
1992,Economics
1992,Biology
1992,Economics
1992,Medicine
1992,PolScience
1992,Economics
1992,ComputerScience
1992,Economics
1992,Economics
1992,Economics
1992,Medicine
1992,PolScience
1992,Biology
1992,Physics
1992,PolScience
1992,PolScience
1992,Economics
1992,Economics
1992,Medicine
1992,Medicine
1992,Physics
1992,PolScience
1992,Economics
1992,Physics
1992,Medicine
1992,Physics
1992,Medicine
1992,PolScience
1992,ComputerScience
1992,Economics
1992,Medicine
1992,Physics
1992,Biology
1992,PolScience
1992,ComputerScience
1992,Medicine
1992,Medicine
1992,Physics
1992,ComputerScience
1992,Medicine
1992,Biology
1992,Physics
1992,Physics
1992,Physics
1992,ComputerScience
1992,Physics
1992,Biology
1992,Economics
1992,Physics
1992,Physics
1992,Economics
1992,PolScience
1992,Economics
1992,PolScience
1992,ComputerScience
1992,Physics
1992,Medicine
1992,Economics
1992,Physics
1992,Medicine
1992,ComputerScience
1992,Economics
1992,Literature
1992,Economics
1992,Medicine
1992,Medicine
1992,ComputerScience
1992,Economics
1992,Literature
1992,Economics
1992,Biology
1992,Physics
1992,Economics
1992,Literature
1992,Biology
1992,PolScience
1992,Physics
1992,ComputerScience
1992,Physics
1992,ComputerScience
1992,Literature
1992,PolScience
1992,Economics
1992,Physics
1992,Physics
1992,Medicine
1992,ComputerScience
1992,PolScience
1992,Physics
1992,Biology
1992,PolScience
1992,Medicine
1992,Physics
1992,ComputerScience
1992,Physics
1992,PolScience
1992,Physics
1992,Physics
1992,Physics
1992,Physics
1992,Medicine
1992,Medicine
1992,Economics
1992,Biology
1992,PolScience
1992,Physics
1992,Biology
1992,Economics
1992,Medicine
1992,Medicine
1992,Economics
1992,ComputerScience
1992,Medicine
1992,PolScience
1992,Medicine
1992,Medicine
1992,PolScience
1992,Physics
1992,Physics
1992,PolScience
1992,Medicine
1992,Physics
1992,PolScience
1992,PolScience
1992,Economics
1992,PolScience
1992,Economics
1992,Medicine
1992,Economics
1992,Physics
1992,Physics
1992,Physics
1992,Physics
1992,Physics
1992,Medicine
1992,Physics
1992,Physics
1992,Economics
1992,Literature
1992,Medicine
1992,Medicine
1992,Medicine
1992,Medicine
1992,Biology
1992,Physics
1992,Physics
1992,Economics
1992,PolScience
1992,Medicine
1992,PolScience
1992,PolScience
1992,Physics
1992,Medicine
1992,Physics
1992,PolScience
1992,Medicine
1992,Medicine
1992,ComputerScience
1992,Medicine
1992,Physics
1992,Economics
1992,Biology
1992,Physics
1992,Physics
1992,PolScience
1992,PolScience
1992,Physics
1992,PolScience
1992,ComputerScience
1992,Medicine
1992,Medicine
1992,Economics
1992,PolScience
1992,PolScience
1992,Economics
1992,ComputerScience
1992,ComputerScience
1992,Economics
1992,Literature
1992,Physics
1992,Medicine
1992,Biology
1992,Medicine
1992,Economics
1992,Biology
1992,Economics
1992,PolScience
1992,PolScience
1992,PolScience
1992,Physics
1992,PolScience
1992,Biology
1992,Economics
1992,Literature
1992,PolScience
1992,Medicine
1992,Medicine
1992,Medicine
1992,Biology
1992,ComputerScience
1992,Medicine
1992,Economics
1992,Physics
1992,Physics
1992,Physics
1992,Economics
1992,ComputerScience
1992,Medicine
1992,PolScience
1992,Physics
1992,Medicine
1992,Medicine
1992,ComputerScience
1992,ComputerScience
1992,Economics
1992,Medicine
1992,ComputerScience
1992,Medicine
1992,Physics
1992,Physics
1992,Medicine
1992,Physics
1992,ComputerScience
1992,ComputerScience
1992,PolScience
1992,Physics
1992,Biology
1992,Medicine
1992,Medicine
1992,PolScience
1992,Economics
1992,Physics
1992,Medicine
1992,Physics
1992,Economics
1992,Economics
1992,PolScience
1992,Medicine
1992,Economics
1992,Physics
1992,Medicine
1992,Medicine
1992,Medicine
1992,PolScience
1992,PolScience
1992,Medicine
1992,Medicine
1992,PolScience
1992,PolScience
1992,ComputerScience
1992,Medicine
1992,Economics
1992,Literature
1992,Economics
1992,Physics
1992,Medicine
1992,Physics
1992,PolScience
1992,ComputerScience
1992,Economics
1992,Physics
1992,Medicine
1992,Economics
1992,ComputerScience
1992,PolScience
1992,Biology
1992,Biology
1992,Biology
1992,Medicine
1992,Economics
1992,PolScience
1992,Medicine
1992,Physics
1992,PolScience
1992,Physics
1992,Physics
1992,PolScience
1992,Medicine
1992,Medicine
1992,Physics
1992,ComputerScience
1992,Physics
1992,Medicine
1992,PolScience
1992,PolScience
1992,PolScience
1992,PolScience
1992,Physics
1992,Physics
1992,Biology
1992,Medicine
1992,Physics
1992,Physics
1992,Physics
1992,Biology
1992,Economics
1992,Physics
1992,Economics
1992,Physics
1992,Economics
1992,Physics
1992,Economics
1992,Physics
1992,PolScience
1992,Medicine
1992,PolScience
1992,ComputerScience
1992,Medicine
1992,PolScience
1992,ComputerScience
1992,Physics
1992,Economics
1992,Medicine
1992,PolScience
1992,Medicine
1992,Economics
1992,PolScience
1992,Medicine
1992,Physics
1992,Economics
1992,Physics
1992,Physics
1992,Physics
1992,Medicine
1992,Physics
1992,Medicine
1992,Biology
1992,Economics
1992,Physics
1992,Medicine
1992,PolScience
1992,Medicine
1992,Biology
1992,Medicine
1992,Physics
1992,PolScience
1992,Physics
1992,PolScience
1992,Medicine
1992,Medicine
1992,PolScience
1992,Medicine
1992,Economics
1992,Medicine
1992,PolScience
1992,Physics
1992,Economics
1992,ComputerScience
1992,Physics
1992,PolScience
1992,Economics
1992,Physics
1992,Medicine
1992,Physics
1992,ComputerScience
1992,Medicine
1992,Medicine
1992,Physics
1992,Medicine
1992,PolScience
1992,Biology
1992,Physics
1992,ComputerScience
1992,Medicine
1992,ComputerScience
1992,ComputerScience
1992,Medicine
1992,Physics
1992,Physics
1992,Physics
1992,Economics
1992,Economics
1992,Physics
1992,Physics
1992,Physics
1992,Physics
1992,Physics
1992,PolScience
1992,Physics
1992,PolScience
1992,Medicine
1992,PolScience
1992,PolScience
1992,Medicine
1992,Physics
1992,Economics
1992,PolScience
1992,Biology
1992,ComputerScience
1992,Economics
1992,ComputerScience
1992,PolScience
1992,Physics
1992,Physics
1992,ComputerScience
1992,PolScience
1992,Physics
1992,PolScience
1992,Economics
1992,Economics
1992,Physics
1992,PolScience
1992,PolScience
1992,Medicine
1992,Economics
1992,Medicine
1992,Economics
1992,Medicine
1992,Physics
1992,ComputerScience
1992,ComputerScience
1992,Physics
1992,Physics
1992,Physics
1992,Physics
1992,Economics
1992,Medicine
1992,Economics
1992,Medicine
1992,Biology
1992,Literature
1992,Economics
1992,Medicine
1992,ComputerScience
1992,Economics
1992,Biology
1992,Physics
1992,Medicine
1992,Physics
1992,Physics
1992,Medicine
1992,Physics
1992,Medicine
1992,Physics
1992,Economics
1992,Medicine
1992,Economics
1992,Medicine
1992,Physics
1992,PolScience
1992,Physics
1992,Medicine
1992,Biology
1992,Economics
1992,Physics
1992,Economics
1992,PolScience
1992,Physics
1992,Physics
1992,Medicine
1992,Medicine
1992,Physics
1992,Economics
1992,Physics
1992,ComputerScience
1992,Literature
1992,ComputerScience
1992,PolScience
1992,PolScience
1992,Economics
1992,PolScience
1992,Economics
1992,PolScience
1992,Economics
1992,Medicine
1992,Medicine
1992,Physics
1992,PolScience
1992,ComputerScience
1992,PolScience
1992,Physics
1992,Literature
1992,Medicine
1992,Biology
1992,PolScience
1992,ComputerScience
1992,Physics
1992,PolScience
1992,Medicine
1992,Physics
1992,PolScience
1992,Physics
1992,PolScience
1992,PolScience
1992,PolScience
1992,Physics
1992,ComputerScience
1992,Biology
1992,PolScience
1992,Medicine
1992,Physics
1992,Medicine
1992,Medicine
1992,ComputerScience
1992,Biology
1992,Physics
1992,PolScience
1992,PolScience
1992,PolScience
1992,Economics
1992,ComputerScience
1992,ComputerScience
1992,Medicine
1992,Physics
1992,Biology
1992,Medicine
1992,Medicine
1992,Medicine
1992,PolScience
1992,Economics
1992,Economics
1992,Economics
1992,Literature
1992,Medicine
1992,Physics
1992,Medicine
1992,Medicine
1992,Physics
1992,Physics
1992,Physics
1992,Economics
1992,Medicine
1992,Medicine
1992,PolScience
1992,Economics
1992,Economics
1992,Physics
1992,ComputerScience
1992,Economics
1992,Economics
1992,Physics
1992,Medicine
1992,Physics
1992,Physics
1992,Medicine
1992,Physics
1992,Economics
1992,Physics
1992,Physics
1992,PolScience
1992,PolScience
1992,Physics
1992,Medicine
1992,Medicine
1992,Physics
1992,PolScience
1992,PolScience
1992,PolScience
1992,Physics
1992,Physics
1992,PolScience
1992,Medicine
1992,Physics
1992,Medicine
1992,Medicine
1992,Physics
1992,PolScience
1992,Economics
1992,Biology
1992,PolScience
1992,Physics
1992,Medicine
1992,Economics
1992,Medicine
1992,Physics
1992,Medicine
1992,Medicine
1992,Economics
1992,Medicine
1992,Physics
1992,PolScience
1992,ComputerScience
1992,Literature
1992,ComputerScience
1992,Physics
1992,Economics
1992,PolScience
1992,Physics
1992,ComputerScience
1992,Medicine
1992,Biology
1992,Economics
1992,Physics
1992,Physics
1992,ComputerScience
1992,PolScience
1992,Medicine
1992,Economics
1992,PolScience
1992,ComputerScience
1992,Physics
1993,Biology
1993,Literature
1993,PolScience
1993,Physics
1993,ComputerScience
1993,Biology
1993,PolScience
1993,ComputerScience
1993,Medicine
1993,Physics
1993,Economics
1993,Biology
1993,Biology
1993,Physics
1993,PolScience
1993,Medicine
1993,PolScience
1993,Economics
1993,Medicine
1993,PolScience
1993,PolScience
1993,PolScience
1993,Medicine
1993,Physics
1993,Medicine
1993,Physics
1993,Medicine
1993,PolScience
1993,Physics
1993,Medicine
1993,Physics
1993,PolScience
1993,Biology
1993,Biology
1993,Physics
1993,Economics
1993,PolScience
1993,Economics
1993,Economics
1993,PolScience
1993,Medicine
1993,PolScience
1993,PolScience
1993,Physics
1993,Biology
1993,Physics
1993,Physics
1993,ComputerScience
1993,Physics
1993,Physics
1993,PolScience
1993,PolScience
1993,PolScience
1993,Medicine
1993,Biology
1993,PolScience
1993,Biology
1993,Physics
1993,Physics
1993,Economics
1993,Physics
1993,Physics
1993,Physics
1993,Physics
1993,Biology
1993,Physics
1993,Medicine
1993,PolScience
1993,Physics
1993,Physics
1993,Medicine
1993,Medicine
1993,Physics
1993,Literature
1993,Physics
1993,Literature
1993,Medicine
1993,Physics
1993,PolScience
1993,Medicine
1993,Physics
1993,Medicine
1993,Physics
1993,Economics
1993,Physics
1993,PolScience
1993,Physics
1993,PolScience
1993,Biology
1993,Medicine
1993,ComputerScience
1993,PolScience
1993,PolScience
1993,ComputerScience
1993,Economics
1993,Medicine
1993,Medicine
1993,Economics
1993,PolScience
1993,Biology
1993,Economics
1993,Physics
1993,PolScience
1993,PolScience
1993,Economics
1993,Physics
1993,Physics
1993,Medicine
1993,Physics
1993,Physics
1993,Physics
1993,ComputerScience
1993,PolScience
1993,Economics
1993,PolScience
1993,Economics
1993,Medicine
1993,PolScience
1993,PolScience
1993,ComputerScience
1993,Economics
1993,Economics
1993,Physics
1993,Economics
1993,ComputerScience
1993,PolScience
1993,PolScience
1993,PolScience
1993,ComputerScience
1993,ComputerScience
1993,Literature
1993,Physics
1993,Physics
1993,Physics
1993,Physics
1993,PolScience
1993,Physics
1993,Physics
1993,PolScience
1993,Biology
1993,Physics
1993,Medicine
1993,Biology
1993,Economics
1993,Economics
1993,ComputerScience
1993,ComputerScience
1993,PolScience
1993,Physics
1993,Physics
1993,Medicine
1993,Biology
1993,PolScience
1993,Physics
1993,Medicine
1993,PolScience
1993,Physics
1993,Medicine
1993,Physics
1993,Medicine
1993,Physics
1993,PolScience
1993,Medicine
1993,Medicine
1993,Medicine
1993,PolScience
1993,Medicine
1993,Biology
1993,Medicine
1993,PolScience
1993,Physics
1993,Medicine
1993,Medicine
1993,Economics
1993,Physics
1993,ComputerScience
1993,ComputerScience
1993,ComputerScience
1993,Physics
1993,Economics
1993,Physics
1993,Economics
1993,Physics
1993,Medicine
1993,ComputerScience
1993,Medicine
1993,Physics
1993,Biology
1993,Physics
1993,Physics
1993,Biology
1993,Medicine
1993,Medicine
1993,PolScience
1993,Physics
1993,Economics
1993,Physics
1993,Economics
1993,PolScience
1993,Physics
1993,Economics
1993,Economics
1993,Biology
1993,Physics
1993,Physics
1993,Economics
1993,PolScience
1993,Economics
1993,Economics
1993,Medicine
1993,PolScience
1993,Medicine
1993,PolScience
1993,Medicine
1993,Physics
1993,Physics
1993,ComputerScience
1993,Medicine
1993,Physics
1993,PolScience
1993,Physics
1993,Physics
1993,Physics
1993,Medicine
1993,PolScience
1993,Physics
1993,Physics
1993,Medicine
1993,PolScience
1993,Medicine
1993,Physics
1993,Economics
1993,Biology
1993,PolScience
1993,Biology
1993,Physics
1993,Literature
1993,Biology
1993,Economics
1993,Economics
1993,PolScience
1993,PolScience
1993,Physics
1993,Biology
1993,Economics
1993,Physics
1993,ComputerScience
1993,PolScience
1993,Medicine
1993,Medicine
1993,Medicine
1993,Medicine
1993,Physics
1993,Economics
1993,Medicine
1993,Medicine
1993,Economics
1993,Economics
1993,ComputerScience
1993,Medicine
1993,Medicine
1993,Economics
1993,Economics
1993,PolScience
1993,PolScience
1993,Physics
1993,ComputerScience
1993,Physics
1993,PolScience
1993,Physics
1993,PolScience
1993,PolScience
1993,Physics
1993,Economics
1993,Medicine
1993,PolScience
1993,Medicine
1993,Physics
1993,Physics
1993,Medicine
1993,Medicine
1993,PolScience
1993,PolScience
1993,Physics
1993,ComputerScience
1993,ComputerScience
1993,PolScience
1993,PolScience
1993,PolScience
1993,PolScience
1993,Biology
1993,Physics
1993,Economics
1993,Medicine
1993,PolScience
1993,Medicine
1993,Medicine
1993,Economics
1993,Economics
1993,Physics
1993,PolScience
1993,Physics
1993,Physics
1993,Biology
1993,Physics
1993,Biology
1993,PolScience
1993,Physics
1993,ComputerScience
1993,PolScience
1993,Physics
1993,Economics
1993,Economics
1993,Medicine
1993,Medicine
1993,Biology
1993,PolScience
1993,Medicine
1993,Physics
1993,Physics
1993,Physics
1993,PolScience
1993,Economics
1993,Economics
1993,Physics
1993,ComputerScience
1993,PolScience
1993,Medicine
1993,Economics
1993,Economics
1993,PolScience
1993,PolScience
1993,PolScience
1993,Medicine
1993,Physics
1993,Medicine
1993,Literature
1993,Physics
1993,Economics
1993,ComputerScience
1993,Medicine
1993,PolScience
1993,Medicine
1993,Physics
1993,Physics
1993,PolScience
1993,Medicine
1993,Economics
1993,PolScience
1993,Physics
1993,Economics
1993,Economics
1993,Medicine
1993,Economics
1993,Physics
1993,Physics
1993,Physics
1993,Medicine
1993,PolScience
1993,Economics
1993,Physics
1993,Physics
1993,PolScience
1993,Medicine
1993,Medicine
1993,Physics
1993,Biology
1993,Medicine
1993,Literature
1993,Physics
1993,Physics
1993,Physics
1993,ComputerScience
1993,Physics
1993,PolScience
1993,PolScience
1993,Economics
1993,Medicine
1993,Physics
1993,PolScience
1993,Medicine
1993,Economics
1993,PolScience
1993,PolScience
1993,PolScience
1993,Physics
1993,Physics
1993,PolScience
1993,PolScience
1993,Medicine
1993,Medicine
1993,Medicine
1993,Economics
1993,Medicine
1993,Economics
1993,PolScience
1993,Biology
1993,PolScience
1993,Physics
1993,Medicine
1993,Physics
1993,Medicine
1993,Biology
1993,Biology
1993,Economics
1993,PolScience
1993,PolScience
1993,Medicine
1993,Physics
1993,Medicine
1993,PolScience
1993,Physics
1993,PolScience
1993,Physics
1993,PolScience
1993,Medicine
1993,PolScience
1993,Medicine
1993,Physics
1993,PolScience
1993,ComputerScience
1993,PolScience
1993,PolScience
1993,Medicine
1993,Medicine
1993,ComputerScience
1993,PolScience
1993,PolScience
1993,Economics
1993,Physics
1993,Medicine
1993,Medicine
1993,Physics
1993,ComputerScience
1993,Medicine
1993,Medicine
1993,Physics
1993,Physics
1993,PolScience
1993,Physics
1993,Medicine
1993,Physics
1993,Physics
1993,Physics
1993,Physics
1993,Medicine
1993,Physics
1993,Medicine
1993,Physics
1993,PolScience
1993,PolScience
1993,Economics
1993,PolScience
1993,Economics
1993,Medicine
1993,PolScience
1993,Physics
1993,PolScience
1993,ComputerScience
1993,Economics
1993,Medicine
1993,Medicine
1993,Medicine
1993,Medicine
1993,Medicine
1993,Medicine
1993,Medicine
1993,Medicine
1993,Physics
1993,Physics
1993,PolScience
1993,Biology
1993,Physics
1993,PolScience
1993,ComputerScience
1993,Medicine
1993,Economics
1993,Medicine
1993,Economics
1993,Economics
1993,Medicine
1993,ComputerScience
1993,Physics
1993,ComputerScience
1993,Medicine
1993,Economics
1993,ComputerScience
1993,Physics
1993,PolScience
1993,PolScience
1993,Medicine
1993,Medicine
1993,Medicine
1993,Physics
1993,ComputerScience
1993,Medicine
1993,Biology
1993,Medicine
1993,PolScience
1993,ComputerScience
1993,PolScience
1993,ComputerScience
1993,Medicine
1993,Medicine
1993,Physics
1993,Physics
1993,Economics
1993,Medicine
1993,Medicine
1993,Physics
1993,Physics
1993,Physics
